filename,target,category,umap1,umap2
2-108767-C-9.wav,9,crow,45.22738,-2.4106183
2-109231-A-9.wav,9,crow,46.29346,-2.711818
2-109231-B-9.wav,9,crow,44.948536,-2.753405
2-109231-C-9.wav,9,crow,46.177963,-2.6364446
2-109316-A-32.wav,32,keyboard_typing,50.555485,-8.292134
2-109371-A-16.wav,16,wind,40.940147,0.88834316
2-109371-B-16.wav,16,wind,40.93416,0.93724096
2-109371-C-16.wav,16,wind,41.142117,0.75585055
2-109371-D-16.wav,16,wind,41.172977,0.68806815
2-109374-A-16.wav,16,wind,42.1413,-0.27017143
2-109505-A-21.wav,21,sneezing,38.525944,-2.820379
2-109759-A-26.wav,26,laughing,50.078136,-6.864949
2-109759-B-26.wav,26,laughing,50.173557,-7.1623564
2-110010-A-5.wav,5,cat,39.7863,-2.3183367
2-110011-A-5.wav,5,cat,40.243465,-2.2937388
2-110417-A-28.wav,28,snoring,42.141804,-0.90040284
2-110417-B-28.wav,28,snoring,42.115997,-0.9618439
2-110613-A-13.wav,13,crickets,45.793346,-3.0640292
2-110614-A-8.wav,8,sheep,45.120613,-1.2168438
2-110614-B-8.wav,8,sheep,45.370674,-1.062831
2-112213-A-39.wav,39,glass_breaking,41.485962,-3.3641076
2-112213-B-39.wav,39,glass_breaking,41.361275,-3.3312109
2-114254-A-30.wav,30,door_wood_knock,48.27937,-7.880717
2-114280-A-0.wav,0,dog,50.685158,-6.5902596
2-114587-A-0.wav,0,dog,51.001125,-6.6745625
2-114609-A-28.wav,28,snoring,42.213444,-1.0448197
2-114609-B-28.wav,28,snoring,42.226963,-1.0013144
2-116400-A-0.wav,0,dog,50.650364,-6.377606
2-117116-A-37.wav,37,clock_alarm,49.204422,-4.531681
2-117271-A-0.wav,0,dog,50.902283,-6.340471
2-117330-A-28.wav,28,snoring,46.10181,-3.004242
2-117615-A-48.wav,48,fireworks,48.499012,-6.9656644
2-117615-B-48.wav,48,fireworks,48.531765,-7.306984
2-117615-C-48.wav,48,fireworks,41.04576,-0.37783507
2-117615-D-48.wav,48,fireworks,48.426647,-7.2138343
2-117615-E-48.wav,48,fireworks,48.128094,-7.1624975
2-117616-A-48.wav,48,fireworks,39.52694,-0.8774283
2-117617-A-48.wav,48,fireworks,51.077694,-5.9180346
2-117625-A-10.wav,10,rain,43.420765,1.6115617
2-117795-A-3.wav,3,cow,45.993443,-0.8902744
2-117795-B-3.wav,3,cow,46.004913,-0.8654251
2-118072-A-0.wav,0,dog,39.23364,-2.8172982
2-118104-A-21.wav,21,sneezing,40.751854,-2.872596
2-118459-A-32.wav,32,keyboard_typing,47.246555,-5.992583
2-118459-B-32.wav,32,keyboard_typing,47.308746,-6.1963696
2-118624-A-30.wav,30,door_wood_knock,39.23399,-3.305503
2-118625-A-30.wav,30,door_wood_knock,39.526833,-3.1073291
2-118817-A-32.wav,32,keyboard_typing,50.179634,-8.5343
2-118964-A-0.wav,0,dog,39.263256,-2.808953
2-119102-A-21.wav,21,sneezing,39.284557,-2.8556964
2-119139-A-31.wav,31,mouse_click,38.54825,-2.894005
2-119161-A-8.wav,8,sheep,41.85069,-2.710955
2-119161-B-8.wav,8,sheep,47.660145,-3.465889
2-119161-C-8.wav,8,sheep,40.4516,-2.1196587
2-119748-A-38.wav,38,clock_tick,50.46969,-6.651344
2-120218-A-30.wav,30,door_wood_knock,49.5735,-7.817473
2-120218-B-30.wav,30,door_wood_knock,50.082306,-8.049111
2-120333-A-32.wav,32,keyboard_typing,49.98351,-8.528493
2-120586-A-6.wav,6,hen,50.396057,-6.919507
2-120587-A-6.wav,6,hen,50.38366,-7.021294
2-121909-A-35.wav,35,washing_machine,44.13756,-0.31742194
2-121978-A-29.wav,29,drinking_sipping,44.340294,-0.15106589
2-122066-A-45.wav,45,train,44.595078,-0.2894967
2-122066-B-45.wav,45,train,43.408276,1.0016013
2-122067-A-45.wav,45,train,43.541935,0.897503
2-122067-B-45.wav,45,train,43.54266,0.8866687
2-122104-A-0.wav,0,dog,42.242615,-3.0721126
2-122104-B-0.wav,0,dog,42.2615,-3.0317419
2-122616-A-14.wav,14,chirping_birds,41.280384,-2.5741713
2-122763-A-29.wav,29,drinking_sipping,48.03458,-6.983083
2-122763-B-29.wav,29,drinking_sipping,48.00524,-7.003316
2-122820-A-36.wav,36,vacuum_cleaner,43.91477,0.7482041
2-122820-B-36.wav,36,vacuum_cleaner,43.86705,0.89823306
2-123712-A-33.wav,33,door_wood_creaks,48.821438,-7.6775064
2-123896-A-24.wav,24,coughing,50.46659,-6.3892097
2-124564-A-15.wav,15,water_drops,49.952858,-7.224242
2-124662-A-11.wav,11,sea_waves,43.531178,0.94748586
2-125520-A-43.wav,43,car_horn,49.655647,-4.0846786
2-125821-A-13.wav,13,crickets,47.81872,-5.162829
2-125875-A-13.wav,13,crickets,45.421055,-2.5950549
2-125966-A-11.wav,11,sea_waves,43.94674,-0.7872524
2-126433-A-17.wav,17,pouring_water,47.494053,-5.46834
2-126756-A-29.wav,29,drinking_sipping,39.49855,-1.0352869
2-127108-A-38.wav,38,clock_tick,50.21987,-6.904949
2-127109-A-6.wav,6,hen,50.677322,-7.4408
2-128465-A-43.wav,43,car_horn,45.196934,-1.3235757
2-128465-B-43.wav,43,car_horn,45.152443,-1.3475704
2-128631-A-21.wav,21,sneezing,39.201668,-2.8015282
2-130245-A-34.wav,34,can_opening,48.176567,-7.19867
2-130978-A-21.wav,21,sneezing,39.436024,-2.770005
2-130979-A-21.wav,21,sneezing,39.815487,-2.7205095
2-131943-A-38.wav,38,clock_tick,50.765427,-7.578432
2-132157-A-11.wav,11,sea_waves,43.586567,1.232549
2-132157-B-11.wav,11,sea_waves,43.56091,1.3380499
2-133863-A-11.wav,11,sea_waves,43.57621,1.15111
2-133889-A-30.wav,30,door_wood_knock,47.845303,-7.681238
2-134049-A-6.wav,6,hen,41.08793,-2.7530155
2-134700-A-38.wav,38,clock_tick,50.74176,-7.6297774
2-134915-A-30.wav,30,door_wood_knock,47.86372,-7.682439
2-135649-A-45.wav,45,train,42.862747,0.4706341
2-135649-B-45.wav,45,train,43.33422,0.83657277
2-135649-C-45.wav,45,train,42.846367,0.42613482
2-135728-A-38.wav,38,clock_tick,50.065083,-7.720256
2-135860-A-49.wav,49,hand_saw,41.478313,-3.3441243
2-137162-A-11.wav,11,sea_waves,43.46143,1.2356795
2-138257-A-31.wav,31,mouse_click,49.718918,-8.004526
2-138465-A-43.wav,43,car_horn,43.78984,-0.25171646
2-139748-A-15.wav,15,water_drops,50.10288,-7.406313
2-139748-B-15.wav,15,water_drops,50.055187,-7.298157
2-139749-A-15.wav,15,water_drops,49.6542,-7.377107
2-140147-A-38.wav,38,clock_tick,50.758736,-7.2737713
2-140841-A-30.wav,30,door_wood_knock,38.76331,-3.1051948
2-141563-A-39.wav,39,glass_breaking,39.48115,-2.3892918
2-141584-A-38.wav,38,clock_tick,50.775345,-7.7586966
2-141681-A-36.wav,36,vacuum_cleaner,44.563976,-0.5871092
2-141681-B-36.wav,36,vacuum_cleaner,44.538067,-0.6628864
2-141682-A-36.wav,36,vacuum_cleaner,44.425873,-0.97766626
2-141682-B-36.wav,36,vacuum_cleaner,44.47603,-0.76125944
2-144031-A-34.wav,34,can_opening,39.48964,-3.5183163
2-144137-A-43.wav,43,car_horn,40.629837,-2.283505
2-146877-A-31.wav,31,mouse_click,50.373478,-8.227732
2-146877-B-31.wav,31,mouse_click,50.416492,-8.297334
2-151079-A-20.wav,20,crying_baby,47.844177,-3.60062
2-152895-A-31.wav,31,mouse_click,47.75738,-7.2304707
2-152964-A-31.wav,31,mouse_click,38.560173,-2.8934648
2-153388-A-31.wav,31,mouse_click,39.402363,-1.4312512
2-154688-A-31.wav,31,mouse_click,48.60365,-7.1993613
2-155801-A-11.wav,11,sea_waves,43.465485,1.2460802
2-157488-A-6.wav,6,hen,50.071293,-6.8484926
2-158746-A-2.wav,2,pig,43.679996,-2.4501655
2-158746-B-2.wav,2,pig,43.436245,-2.6962502
2-158746-C-2.wav,2,pig,43.95746,-2.4402535
2-158746-D-2.wav,2,pig,44.074425,-2.5390356
2-160128-A-7.wav,7,insects,46.810535,-2.1955566
2-160888-A-47.wav,47,airplane,41.062286,0.72472256
2-165801-A-48.wav,48,fireworks,48.48813,-7.3538103
2-166644-A-2.wav,2,pig,51.18466,-5.8818192
2-166644-B-2.wav,2,pig,51.161793,-5.929057
2-166644-C-2.wav,2,pig,49.385006,-6.496533
2-173559-A-39.wav,39,glass_breaking,41.14555,-3.2983453
2-173607-A-39.wav,39,glass_breaking,39.62841,-0.941183
2-173618-A-39.wav,39,glass_breaking,39.74599,-0.7417681
2-182508-A-8.wav,8,sheep,46.551476,-1.2895068
2-182508-B-8.wav,8,sheep,46.0437,-1.2903208
2-184077-A-49.wav,49,hand_saw,49.963642,-6.8638206
2-18766-A-12.wav,12,crackling_fire,50.17877,-8.47016
2-18766-B-12.wav,12,crackling_fire,50.4697,-8.425026
2-188822-A-40.wav,40,helicopter,40.214573,0.66961807
2-188822-B-40.wav,40,helicopter,40.179688,0.7452228
2-188822-C-40.wav,40,helicopter,40.14745,0.7383253
2-188822-D-40.wav,40,helicopter,43.40331,0.8363944
2-196688-A-8.wav,8,sheep,45.04034,-1.2006271
2-205966-A-16.wav,16,wind,44.47765,-1.151924
2-209471-A-25.wav,25,footsteps,49.807755,-7.150866
2-209472-A-25.wav,25,footsteps,47.859577,-6.5605326
2-209473-A-25.wav,25,footsteps,49.282974,-6.793907
2-209474-A-25.wav,25,footsteps,49.570255,-6.9442873
2-209475-A-25.wav,25,footsteps,49.619934,-6.9472995
2-209476-A-25.wav,25,footsteps,49.78754,-7.2366824
2-209477-A-25.wav,25,footsteps,50.141262,-7.6402574
2-209478-A-25.wav,25,footsteps,49.842648,-7.2473416
2-250710-A-39.wav,39,glass_breaking,41.403706,-3.1012561
2-25292-A-22.wav,22,clapping,45.457684,-2.7504582
2-25293-A-22.wav,22,clapping,39.732033,-0.7487802
2-262579-A-45.wav,45,train,40.53953,0.72473425
2-28314-A-12.wav,12,crackling_fire,47.09908,-6.304137
2-28314-B-12.wav,12,crackling_fire,49.952045,-7.9327397
2-30322-A-12.wav,12,crackling_fire,47.12614,-6.3319755
2-30322-B-12.wav,12,crackling_fire,47.105785,-6.3406215
2-32515-A-4.wav,4,frog,45.82724,-3.5597804
2-32515-B-4.wav,4,frog,46.28941,-2.8530567
2-32515-C-4.wav,4,frog,46.135757,-3.65903
2-32515-D-4.wav,4,frog,46.07959,-3.7224104
2-32834-A-4.wav,4,frog,46.13261,-3.6236172
2-37806-A-40.wav,40,helicopter,39.980743,0.6271115
2-37806-B-40.wav,40,helicopter,40.2826,0.78097254
2-37806-C-40.wav,40,helicopter,40.271336,0.7822197
2-37806-D-40.wav,40,helicopter,40.115177,0.7267906
2-37870-A-2.wav,2,pig,47.656895,-3.3487368
2-39441-A-19.wav,19,thunderstorm,41.80822,-0.20116326
2-39443-A-19.wav,19,thunderstorm,41.823902,-0.21934754
2-39443-B-19.wav,19,thunderstorm,41.074818,-0.055122852
2-39945-A-19.wav,19,thunderstorm,41.21228,-0.059561733
2-39945-B-19.wav,19,thunderstorm,41.3279,-0.16214748
2-39945-C-19.wav,19,thunderstorm,40.949333,0.16604796
2-42101-A-43.wav,43,car_horn,40.940407,0.7939878
2-43802-A-42.wav,42,siren,46.55251,-0.94361544
2-43806-A-42.wav,42,siren,49.074898,-3.929553
2-50665-A-20.wav,20,crying_baby,49.443977,-3.7802546
2-50666-A-20.wav,20,crying_baby,49.593857,-4.2327776
2-50667-A-41.wav,41,chainsaw,44.817932,-0.06306794
2-50667-B-41.wav,41,chainsaw,44.690243,-0.081175216
2-50668-A-41.wav,41,chainsaw,44.12507,0.446224
2-50668-B-41.wav,41,chainsaw,44.757343,-0.11435957
2-50774-A-23.wav,23,breathing,39.5417,-2.2790706
2-51173-A-35.wav,35,washing_machine,44.526295,-1.0842922
2-51630-A-49.wav,49,hand_saw,51.248928,-6.0439544
2-51630-B-49.wav,49,hand_saw,44.298573,-1.4084779
2-52001-A-28.wav,28,snoring,48.152203,-7.021188
2-52001-B-28.wav,28,snoring,42.847286,-0.8795213
2-52085-A-4.wav,4,frog,45.983906,-3.6022127
2-52085-B-4.wav,4,frog,45.90568,-3.544497
2-52789-A-4.wav,4,frog,46.343082,-2.7510602
2-54086-A-43.wav,43,car_horn,41.076786,-2.4253569
2-54961-A-23.wav,23,breathing,39.633953,-1.1825434
2-54962-A-23.wav,23,breathing,39.709488,-1.6727755
2-56926-A-46.wav,46,church_bells,49.70048,-3.8534193
2-57191-A-46.wav,46,church_bells,49.71835,-3.7871718
2-57733-A-22.wav,22,clapping,39.862183,-0.69136435
2-59241-A-35.wav,35,washing_machine,44.079086,0.45667997
2-59321-A-49.wav,49,hand_saw,51.29546,-6.032815
2-59565-A-46.wav,46,church_bells,49.648884,-3.8108327
2-59566-A-46.wav,46,church_bells,49.62281,-4.1963887
2-60180-A-49.wav,49,hand_saw,51.09392,-6.3167467
2-60180-B-49.wav,49,hand_saw,51.114204,-6.3330626
2-60791-A-26.wav,26,laughing,44.78984,-2.0558436
2-60794-A-26.wav,26,laughing,44.862103,-2.119923
2-60795-A-26.wav,26,laughing,44.785168,-2.0007982
2-60900-A-22.wav,22,clapping,46.644894,-5.3417907
2-61311-A-12.wav,12,crackling_fire,48.710934,-7.140918
2-61618-A-46.wav,46,church_bells,46.685696,-0.89262843
2-62226-A-26.wav,26,laughing,41.546726,-3.3636577
2-64332-A-18.wav,18,toilet_flush,44.33945,-0.36809772
2-64962-A-15.wav,15,water_drops,49.08985,-5.1249495
2-64963-A-15.wav,15,water_drops,49.26212,-4.8213725
2-65484-A-18.wav,18,toilet_flush,44.02886,-1.6527915
2-65747-A-12.wav,12,crackling_fire,47.070965,-6.283204
2-65750-A-1.wav,1,rooster,40.436516,-2.1937947
2-66205-A-23.wav,23,breathing,39.42773,-2.096614
2-66637-A-20.wav,20,crying_baby,47.13883,-3.6188366
2-66637-B-20.wav,20,crying_baby,47.409,-3.5372748
2-67422-A-18.wav,18,toilet_flush,43.719868,0.1263157
2-68391-A-41.wav,41,chainsaw,44.25636,-0.59970707
2-68391-B-41.wav,41,chainsaw,45.053707,-0.161686
2-68595-A-15.wav,15,water_drops,50.527946,-7.9579687
2-68595-B-15.wav,15,water_drops,48.681095,-6.568111
2-69131-A-5.wav,5,cat,49.18486,-3.4733644
2-69131-B-5.wav,5,cat,49.512722,-3.990608
2-70052-A-42.wav,42,siren,47.902374,-3.3803756
2-70052-B-42.wav,42,siren,40.19552,-1.2882135
2-70280-A-18.wav,18,toilet_flush,44.337936,-2.2470455
2-70344-A-33.wav,33,door_wood_creaks,38.49958,-2.7798898
2-70366-A-33.wav,33,door_wood_creaks,39.530556,-2.028676
2-70367-A-33.wav,33,door_wood_creaks,39.588703,-0.91331285
2-70936-A-42.wav,42,siren,49.461704,-4.4691157
2-70938-A-42.wav,42,siren,49.174873,-3.3025374
2-70939-A-42.wav,42,siren,45.684147,-3.2203648
2-71162-A-1.wav,1,rooster,49.23215,-4.119193
2-72268-A-6.wav,6,hen,48.370632,-3.535361
2-72547-A-14.wav,14,chirping_birds,50.55806,-6.710697
2-72547-B-14.wav,14,chirping_birds,46.19504,-3.3863716
2-72547-C-14.wav,14,chirping_birds,45.991745,-3.237215
2-72547-D-14.wav,14,chirping_birds,46.085266,-3.3351936
2-72677-A-18.wav,18,toilet_flush,43.928944,-1.6109165
2-72688-A-42.wav,42,siren,49.66966,-3.6513283
2-72970-A-10.wav,10,rain,43.706852,0.21036142
2-73027-A-10.wav,10,rain,43.33637,1.6923624
2-7321-A-33.wav,33,door_wood_creaks,43.303825,-0.3533534
2-73260-A-10.wav,10,rain,46.929356,-6.1333904
2-73544-A-27.wav,27,brushing_teeth,47.071144,-5.283343
2-74361-A-47.wav,47,airplane,41.452007,0.1738102
2-74977-A-18.wav,18,toilet_flush,44.107098,-0.6463646
2-75726-A-6.wav,6,hen,39.528954,-2.731717
2-76408-A-22.wav,22,clapping,50.437027,-7.0232944
2-76408-B-22.wav,22,clapping,49.833176,-6.9973426
2-76408-C-22.wav,22,clapping,50.1065,-7.129088
2-76408-D-22.wav,22,clapping,50.18479,-7.1168475
2-76868-A-6.wav,6,hen,49.8914,-6.250463
2-77346-A-46.wav,46,church_bells,46.67468,-0.8321611
2-77347-A-46.wav,46,church_bells,46.17195,-0.833396
2-77945-A-41.wav,41,chainsaw,44.481655,-0.5767847
2-77945-B-41.wav,41,chainsaw,49.627106,-4.01487
2-78381-A-46.wav,46,church_bells,49.670517,-4.1052136
2-78562-A-37.wav,37,clock_alarm,49.39247,-4.428713
2-78562-B-37.wav,37,clock_alarm,49.324955,-4.4062767
2-78651-A-44.wav,44,engine,50.359867,-8.657658
2-78781-A-47.wav,47,airplane,40.80664,0.29224735
2-78799-A-47.wav,47,airplane,43.3902,-0.5397831
2-79769-A-26.wav,26,laughing,50.221092,-6.1895266
2-79775-A-26.wav,26,laughing,41.62905,-3.4867394
2-80313-A-28.wav,28,snoring,46.29138,-2.5348337
2-80482-A-20.wav,20,crying_baby,47.956356,-3.656756
2-80844-A-13.wav,13,crickets,45.790928,-3.2434375
2-81112-A-34.wav,34,can_opening,49.117485,-7.4522815
2-81190-A-34.wav,34,can_opening,38.63791,-2.6172738
2-81270-A-1.wav,1,rooster,48.798473,-3.5164247
2-81731-A-10.wav,10,rain,47.226646,-6.1750627
2-81970-A-7.wav,7,insects,49.619232,-3.7125206
2-81970-B-7.wav,7,insects,49.65157,-3.729341
2-81970-C-7.wav,7,insects,49.656914,-3.6992867
2-82071-A-27.wav,27,brushing_teeth,44.084312,-1.5959287
2-82077-A-7.wav,7,insects,49.763363,-3.580776
2-82274-A-5.wav,5,cat,46.742725,-1.6292499
2-82274-B-5.wav,5,cat,48.698177,-3.6876075
2-82367-A-10.wav,10,rain,43.385746,1.3863953
2-82455-A-23.wav,23,breathing,44.994286,-2.1291537
2-82538-A-21.wav,21,sneezing,39.15374,-2.7728791
2-83270-A-13.wav,13,crickets,48.990314,-4.2817492
2-83536-A-27.wav,27,brushing_teeth,47.09456,-5.1457214
2-83667-A-34.wav,34,can_opening,49.18883,-6.792048
2-83688-A-34.wav,34,can_opening,48.13449,-6.924279
2-83934-A-5.wav,5,cat,47.022167,-2.6671681
2-83934-B-5.wav,5,cat,49.160797,-3.9805899
2-84693-A-49.wav,49,hand_saw,51.1018,-6.38169
2-84943-A-18.wav,18,toilet_flush,44.584373,-2.2039354
2-84965-A-23.wav,23,breathing,45.27088,-1.3979067
2-85139-A-13.wav,13,crickets,46.833046,-2.8234298
2-85292-A-24.wav,24,coughing,48.157425,-7.0395603
2-85434-A-27.wav,27,brushing_teeth,47.34393,-5.2077045
2-85471-A-34.wav,34,can_opening,50.377193,-7.6639
2-85945-A-18.wav,18,toilet_flush,44.11673,-0.7410502
2-86160-A-27.wav,27,brushing_teeth,47.16313,-5.144394
2-87282-A-34.wav,34,can_opening,50.168316,-7.243357
2-87412-A-24.wav,24,coughing,39.973373,-3.0244284
2-87780-A-33.wav,33,door_wood_creaks,39.580486,-2.3982716
2-87781-A-10.wav,10,rain,43.24285,0.9575624
2-87794-A-24.wav,24,coughing,40.140373,-3.0460825
2-87795-A-24.wav,24,coughing,41.484653,-3.4423475
2-87799-A-24.wav,24,coughing,41.66006,-3.4973722
2-88724-A-38.wav,38,clock_tick,50.739876,-7.7010746
2-89516-A-37.wav,37,clock_alarm,49.364933,-4.320713
2-91912-A-33.wav,33,door_wood_creaks,48.890484,-7.2658305
2-91912-B-33.wav,33,door_wood_creaks,41.95342,-0.94417703
2-92627-A-27.wav,27,brushing_teeth,47.30738,-4.9915824
2-92978-A-29.wav,29,drinking_sipping,39.535725,-1.026547
2-93030-A-21.wav,21,sneezing,42.02525,-3.1814833
2-94230-A-27.wav,27,brushing_teeth,47.41373,-5.2768884
2-94807-A-29.wav,29,drinking_sipping,45.249454,-3.0233908
2-95035-A-1.wav,1,rooster,41.29665,-2.5163343
2-95258-A-1.wav,1,rooster,40.862583,-2.594768
2-95258-B-1.wav,1,rooster,41.095722,-2.6212244
2-95567-A-23.wav,23,breathing,46.098618,-3.533268
2-96033-A-13.wav,13,crickets,46.52865,-2.8817155
2-96063-A-37.wav,37,clock_alarm,49.2716,-4.510016
2-96460-A-1.wav,1,rooster,40.200954,-2.101009
2-96654-A-47.wav,47,airplane,40.480843,0.86587936
2-96904-A-27.wav,27,brushing_teeth,47.151695,-5.142605
2-98392-A-23.wav,23,breathing,40.51838,-2.1891232
2-98676-A-24.wav,24,coughing,39.1469,-3.2339718
2-98866-A-47.wav,47,airplane,39.87883,0.46881157
2-99795-A-32.wav,32,keyboard_typing,50.46867,-8.632654
2-99796-A-32.wav,32,keyboard_typing,50.58717,-8.561958
2-99955-A-7.wav,7,insects,43.034237,-2.630608
2-99955-B-7.wav,7,insects,42.974575,-2.6032567
2-99955-C-7.wav,7,insects,43.070446,-2.473472
3-100018-A-18.wav,18,toilet_flush,44.19809,-1.819244
3-100024-A-27.wav,27,brushing_teeth,47.143166,-5.281059
3-100024-B-27.wav,27,brushing_teeth,47.093815,-5.137972
3-101381-A-33.wav,33,door_wood_creaks,39.600353,-3.1774688
3-101381-B-33.wav,33,door_wood_creaks,47.811096,-7.534054
3-102583-A-49.wav,49,hand_saw,51.167404,-6.3136163
3-102583-B-49.wav,49,hand_saw,51.140358,-6.3790793
3-102583-C-49.wav,49,hand_saw,51.143837,-6.354484
3-102908-A-4.wav,4,frog,45.367954,-2.915509
3-103050-A-19.wav,19,thunderstorm,41.88824,-0.25019088
3-103051-A-19.wav,19,thunderstorm,41.849533,-0.23185335
3-103051-B-19.wav,19,thunderstorm,41.910645,-0.26226193
3-103051-C-19.wav,19,thunderstorm,41.790813,-0.2025857
3-103401-A-33.wav,33,door_wood_creaks,49.563683,-6.671268
3-103401-B-33.wav,33,door_wood_creaks,44.18755,-2.0268552
3-103401-C-33.wav,33,door_wood_creaks,44.00819,-1.8137631
3-103401-D-33.wav,33,door_wood_creaks,46.59975,-5.483823
3-103597-A-25.wav,25,footsteps,39.78364,0.29233038
3-103598-A-25.wav,25,footsteps,47.64491,-6.395682
3-103599-A-25.wav,25,footsteps,47.42072,-6.306329
3-103599-B-25.wav,25,footsteps,47.2261,-6.156522
3-104632-A-12.wav,12,crackling_fire,50.574364,-8.05522
3-104761-A-7.wav,7,insects,46.793396,-2.50265
3-104761-B-7.wav,7,insects,47.08549,-2.3879387
3-104958-A-12.wav,12,crackling_fire,47.42844,-6.074181
3-105235-A-7.wav,7,insects,47.47494,-2.709899
3-105236-A-7.wav,7,insects,47.79515,-2.4720805
3-107123-A-26.wav,26,laughing,41.56842,-3.1312578
3-107219-A-1.wav,1,rooster,41.036846,-2.4633026
3-108160-A-23.wav,23,breathing,51.118286,-5.7917786
3-108451-A-17.wav,17,pouring_water,46.707073,-5.11915
3-108451-B-17.wav,17,pouring_water,46.842064,-5.0872197
3-108677-A-18.wav,18,toilet_flush,40.10703,-0.50253016
3-108791-A-18.wav,18,toilet_flush,44.340416,-2.2321577
3-110536-A-26.wav,26,laughing,39.468525,-3.5119987
3-110913-A-7.wav,7,insects,47.5775,-2.3457108
3-110913-B-7.wav,7,insects,47.35129,-2.2763972
3-110913-C-7.wav,7,insects,47.390068,-2.270924
3-110913-D-7.wav,7,insects,47.716103,-2.3680272
3-111102-A-46.wav,46,church_bells,45.74622,-0.86489326
3-111102-B-46.wav,46,church_bells,45.70217,-0.8607508
3-112356-A-18.wav,18,toilet_flush,44.214264,-1.3909616
3-112397-A-9.wav,9,crow,42.55159,-0.5369925
3-112522-A-27.wav,27,brushing_teeth,47.04216,-5.220021
3-112557-A-23.wav,23,breathing,51.174023,-6.3645587
3-112557-B-23.wav,23,breathing,40.236046,-3.030352
3-115382-A-44.wav,44,engine,40.849102,0.7454989
3-115387-A-47.wav,47,airplane,40.78773,0.20321558
3-115387-B-47.wav,47,airplane,40.27114,0.5327084
3-115387-C-47.wav,47,airplane,40.709576,0.29850549
3-116135-A-1.wav,1,rooster,49.26255,-4.506273
3-117293-A-9.wav,9,crow,45.986626,-3.0688071
3-117504-A-16.wav,16,wind,40.8107,1.0656263
3-117504-B-16.wav,16,wind,40.784794,1.0176016
3-117793-A-37.wav,37,clock_alarm,39.72622,-3.5322237
3-117883-A-37.wav,37,clock_alarm,49.410698,-4.543477
3-118059-A-18.wav,18,toilet_flush,40.086323,-0.48731402
3-118069-A-27.wav,27,brushing_teeth,47.156612,-5.15745
3-118069-B-27.wav,27,brushing_teeth,46.58629,-5.2829695
3-118194-A-33.wav,33,door_wood_creaks,44.36818,-2.3465354
3-118487-A-26.wav,26,laughing,46.55124,-3.8203933
3-118656-A-41.wav,41,chainsaw,44.62967,-0.084628746
3-118657-A-41.wav,41,chainsaw,44.136833,-0.2082478
3-118657-B-41.wav,41,chainsaw,44.538113,-0.010717194
3-118658-A-41.wav,41,chainsaw,44.579857,-0.09732317
3-118658-B-41.wav,41,chainsaw,44.7652,-0.048275072
3-118972-A-41.wav,41,chainsaw,44.642975,-0.5698986
3-118972-B-41.wav,41,chainsaw,44.586987,-0.6240174
3-119120-A-48.wav,48,fireworks,48.342777,-7.3115506
3-119120-B-48.wav,48,fireworks,48.041374,-7.228779
3-119120-C-48.wav,48,fireworks,48.554836,-7.3564277
3-119120-D-48.wav,48,fireworks,48.604004,-7.1372547
3-119120-E-48.wav,48,fireworks,47.90086,-7.1121674
3-119455-A-44.wav,44,engine,46.848488,-6.0209002
3-119459-A-26.wav,26,laughing,50.66605,-6.946372
3-120526-A-37.wav,37,clock_alarm,49.36754,-4.70775
3-120526-B-37.wav,37,clock_alarm,49.183018,-4.741867
3-120644-A-12.wav,12,crackling_fire,47.19776,-6.4282312
3-121348-A-9.wav,9,crow,39.575016,-2.3731563
3-122110-A-46.wav,46,church_bells,45.953594,-0.8514464
3-123086-A-28.wav,28,snoring,46.3143,-2.7346776
3-123224-A-19.wav,19,thunderstorm,41.07755,0.34799945
3-124376-A-3.wav,3,cow,46.620003,-0.8875558
3-124376-B-3.wav,3,cow,46.512424,-0.8583255
3-124600-A-19.wav,19,thunderstorm,41.696995,0.10731654
3-124795-A-28.wav,28,snoring,41.908714,-0.9545375
3-124925-A-9.wav,9,crow,38.821873,-2.4825761
3-124958-A-28.wav,28,snoring,46.480465,-2.3470585
3-125418-A-24.wav,24,coughing,41.76252,-3.3927088
3-125548-A-32.wav,32,keyboard_typing,47.378963,-5.7631583
3-126113-A-26.wav,26,laughing,40.626617,-2.5223618
3-126358-A-3.wav,3,cow,46.487946,-0.984412
3-126358-B-3.wav,3,cow,46.467815,-1.0487316
3-126391-A-27.wav,27,brushing_teeth,47.138763,-5.127827
3-126391-B-27.wav,27,brushing_teeth,47.16065,-5.100204
3-127874-A-17.wav,17,pouring_water,39.87861,-0.70650727
3-127890-A-9.wav,9,crow,44.912926,-1.9441706
3-127890-B-9.wav,9,crow,44.928528,-1.8800677
3-127890-C-9.wav,9,crow,44.888866,-1.945267
3-128160-A-44.wav,44,engine,44.06369,-1.2194271
3-128512-A-47.wav,47,airplane,41.884434,-0.06511502
3-128512-B-47.wav,47,airplane,41.4305,0.4861668
3-129264-A-9.wav,9,crow,39.570946,-0.5166819
3-129338-A-13.wav,13,crickets,47.4257,-2.7272866
3-129678-A-13.wav,13,crickets,46.631794,-2.967399
3-130330-A-22.wav,22,clapping,39.915314,-0.7389569
3-130998-A-28.wav,28,snoring,43.232716,0.07241708
3-130998-B-28.wav,28,snoring,43.343426,-0.044175394
3-131943-A-37.wav,37,clock_alarm,49.3567,-4.5381684
3-132340-A-37.wav,37,clock_alarm,49.34159,-3.777341
